Date,CHNMAINLANDEPU_cleaned,Consumer Price Index_cleaned,DGS10_cleaned,Effective Funds Rate DFF_cleaned,GDP growth_cleaned,Historical Gold Prices_cleaned,M2SL_cleaned,MICH_cleaned,SP500_Historical_Prices_cleaned,T10Y2Y_cleaned,UMCSENT_cleaned,Unemployment Rate_cleaned,United States uncertainty index_cleaned,US Dollar Index (DXY)_cleaned
1991-01-25,90.4785064085157,0.3725782414307099,8.06,7.59,2.0,0.3485254691689032,0.485971025123777,3.9,0.3853302316821905,0.96,66.8,6.4,70.03,82.730003
1991-01-28,90.4785064085157,0.3725782414307099,8.06,7.61,2.0,0.0534330750734612,0.485971025123777,3.9,-0.0119048246049802,0.94,66.8,6.4,169.47,82.389999
1991-01-29,90.4785064085157,0.3725782414307099,8.03,7.16,2.0,0.614152202937257,0.485971025123777,3.9,-0.0565432973533508,0.95,66.8,6.4,100.68,82.720001
1991-01-30,90.4785064085157,0.3725782414307099,8.05,6.96,2.0,-2.574309978768574,0.485971025123777,3.9,1.5096496484944488,0.98,66.8,6.4,167.36,82.480003
1991-01-31,90.4785064085157,0.3725782414307099,8.03,8.18,2.0,-0.2996458730591178,0.485971025123777,3.9,0.8858610721981464,0.98,66.8,6.4,100.44,82.0
1991-02-01,102.895469108075,0.0742390497401768,7.91,6.3,2.0,-0.4098360655737654,0.5109955287891266,3.4,-0.2558674444081088,1.08,70.4,6.6,126.55,81.639999
1991-02-04,102.895469108075,0.0742390497401768,7.88,6.1,2.0,0.7407407407407307,0.5109955287891266,3.4,1.5420518096955549,1.06,70.4,6.6,291.12,81.379997
1991-02-05,102.895469108075,0.0742390497401768,7.85,5.49,2.0,-0.1633986928104458,0.5109955287891266,3.4,0.8382653322709377,1.05,70.4,6.6,141.08,81.029999
1991-02-06,102.895469108075,0.0742390497401768,7.79,5.57,2.0,-1.5821058374249852,0.5109955287891266,3.4,1.938734091346661,0.97,70.4,6.6,174.61,80.519997
1991-02-07,102.895469108075,0.0742390497401768,7.82,6.38,2.0,0.8592017738359159,0.5109955287891266,3.4,-0.4328813580701252,1.02,70.4,6.6,81.16,80.889999
1991-02-08,102.895469108075,0.0742390497401768,7.77,6.27,2.0,1.676284693597152,0.5109955287891266,3.4,0.7937891779008277,0.97,70.4,6.6,138.16,80.839996
1991-02-11,102.895469108075,0.0742390497401768,7.78,6.37,2.0,-0.8378378378378404,0.5109955287891266,3.4,2.568521027405013,1.0,70.4,6.6,89.94,80.489998
1991-02-12,102.895469108075,0.0742390497401768,7.78,6.26,2.0,-0.6813845734532586,0.5109955287891266,3.4,-0.835635868596396,1.0,70.4,6.6,142.28,80.889999
1991-02-13,102.895469108075,0.0742390497401768,7.78,6.24,2.0,0.658616904500553,0.5109955287891266,3.4,0.9630612896503132,1.0,70.4,6.6,117.47,81.230003
1991-02-14,102.895469108075,0.0742390497401768,7.8,6.37,2.0,0.3816793893129722,0.5109955287891266,3.4,-1.3007392379470573,1.03,70.4,6.6,82.61,81.379997
1991-02-15,102.895469108075,0.0742390497401768,7.78,6.02,2.0,-0.7332971211298167,0.5109955287891266,3.4,1.328866158274966,0.96,70.4,6.6,71.65,81.919998
1991-02-18,102.895469108075,0.0742390497401768,7.78,6.02,2.0,-0.465116279069766,0.5109955287891266,3.4,0.0,0.96,70.4,6.6,158.62,81.919998
1991-02-19,102.895469108075,0.0742390497401768,7.8,6.24,2.0,-0.2199010445299687,0.5109955287891266,3.4,0.0894209862967843,0.93,70.4,6.6,11.27,82.610001
1991-02-20,102.895469108075,0.0742390497401768,7.84,7.11,2.0,0.468319559228636,0.5109955287891266,3.4,-1.1505454482966693,0.97,70.4,6.6,71.14,82.669998
1991-02-21,102.895469108075,0.0742390497401768,7.88,6.54,2.0,-0.6580751302440291,0.5109955287891266,3.4,-0.0465611603532645,0.98,70.4,6.6,165.69,82.480003
1991-02-22,102.895469108075,0.0742390497401768,7.91,6.27,2.0,-0.9660502346122036,0.5109955287891266,3.4,0.1863146761396539,0.93,70.4,6.6,80.92,83.129997
1991-02-25,102.895469108075,0.0742390497401768,7.91,6.43,2.0,-0.306577480490533,0.5109955287891266,3.4,0.4403161208848427,0.92,70.4,6.6,118.31,83.860001
1991-02-26,102.895469108075,0.0742390497401768,7.96,6.12,2.0,0.4473022085546674,0.5109955287891266,3.4,-1.21167894371923,0.96,70.4,6.6,152.09,83.93
1991-02-27,102.895469108075,0.0742390497401768,7.98,6.26,2.0,0.1948232674645167,0.5109955287891266,3.4,1.358835949658488,0.96,70.4,6.6,42.92,83.870003
1991-02-28,102.895469108075,0.0742390497401768,8.02,6.99,2.0,0.7500000000000062,0.5109955287891266,3.4,-0.1821892989471107,0.98,70.4,6.6,175.69,84.080002
1991-03-01,0.0,0.0,8.12,6.35,2.0,1.1579818031430822,0.5265546981389146,3.3,0.926252166792052,0.94,87.7,6.8,112.94,84.839996
1991-03-04,0.0,0.0,8.12,6.36,2.0,-0.3815753611338124,0.5265546981389146,3.3,-0.3077211770672772,0.96,87.7,6.8,122.99,84.709999
1991-03-05,0.0,0.0,8.08,6.31,2.0,-0.2735978112175075,0.5265546981389146,3.3,2.000924624892741,0.95,87.7,6.8,50.63,85.050003
1991-03-06,0.0,0.0,8.11,6.55,2.0,0.4663923182441687,0.5265546981389146,3.3,-0.1459937861506111,0.96,87.7,6.8,150.24,84.940002
1991-03-07,0.0,0.0,8.07,6.46,2.0,0.0819224467504042,0.5265546981389146,3.3,-0.0691202797521661,0.95,87.7,6.8,395.19,85.239998
1991-03-08,0.0,0.0,8.13,6.2,2.0,0.5457025920873049,0.5265546981389146,3.3,-0.2553780015764006,1.05,87.7,6.8,52.03,86.309998
1991-03-11,0.0,0.0,8.06,6.1,2.0,-0.7055630936227963,0.5265546981389146,3.3,-0.5307429489705862,1.01,87.7,6.8,108.38,86.900002
1991-03-12,0.0,0.0,8.09,6.03,2.0,-0.4372779447936459,0.5265546981389146,3.3,-0.7856050897979916,1.02,87.7,6.8,59.44,86.209999
1991-03-13,0.0,0.0,8.02,5.98,2.0,0.4666483667307153,0.5265546981389146,3.3,1.2269298597138434,1.02,87.7,6.8,60.05,86.349998
1991-03-14,0.0,0.0,8.02,5.93,2.0,-0.3825136612021773,0.5265546981389146,3.3,-0.2856628409366069,1.07,87.7,6.8,104.1,86.720001
1991-03-15,0.0,0.0,8.1,5.96,2.0,0.3839824465167174,0.5265546981389146,3.3,0.0240954050577224,1.09,87.7,6.8,188.2,87.900002
1991-03-18,0.0,0.0,8.15,6.03,2.0,-1.010928961748636,0.5265546981389146,3.3,-0.3961591586594704,1.06,87.7,6.8,62.98,88.910004
1991-03-19,0.0,0.0,8.25,6.16,2.0,0.6072315760419444,0.5265546981389146,3.3,-1.4834294243559976,1.03,87.7,6.8,71.02,89.639999
1991-03-20,0.0,0.0,8.2,6.67,2.0,0.0,0.5265546981389146,3.3,0.3628077970294185,1.0,87.7,6.8,113.42,89.410004
1991-03-21,0.0,0.0,8.16,6.22,2.0,-0.576131687242809,0.5265546981389146,3.3,-0.3642168967608938,1.03,87.7,6.8,71.39,88.870003
1991-03-22,0.0,0.0,8.13,6.05,2.0,0.1103752759382015,0.5265546981389146,3.3,0.2455192446478626,1.0,87.7,6.8,87.87,89.470001
1991-03-25,0.0,0.0,8.13,6.08,2.0,-0.9647188533627338,0.5265546981389146,3.3,0.6394839217594761,0.99,87.7,6.8,62.14,91.080002
1991-03-26,0.0,0.0,8.13,6.17,2.0,-0.7514611745059852,0.5265546981389146,3.3,1.7494528447165036,0.97,87.7,6.8,60.67,91.040001
1991-03-27,0.0,0.0,8.08,6.11,2.0,-0.7010656197420029,0.5265546981389146,3.3,-0.2524532873426133,1.01,87.7,6.8,43.95,91.870003
1991-03-28,0.0,0.0,8.05,6.14,2.0,0.4518497599548032,0.5265546981389146,3.3,-0.0346356415874549,1.03,87.7,6.8,40.39,92.019997
1991-03-29,0.0,0.0,8.05,5.53,2.0,0.0,0.5265546981389146,3.3,0.0,1.03,87.7,6.8,46.51,92.019997
1991-04-01,117.596248019146,0.2225519287833766,8.07,6.48,6.2,0.0,0.3160841686986382,3.2,-1.044724005911557,1.06,81.8,6.7,64.16,90.809998
1991-04-02,117.596248019146,0.2225519287833766,8.03,6.46,6.2,0.5060444194546099,0.3160841686986382,3.2,2.208460133751311,1.06,81.8,6.7,51.92,90.349998
1991-04-03,117.596248019146,0.2225519287833766,8.05,6.36,6.2,0.4755244755244803,0.3160841686986382,3.2,-0.1475619390233662,1.06,81.8,6.7,34.98,90.459999
1991-04-04,117.596248019146,0.2225519287833766,8.0,6.22,6.2,-0.2227171492204971,0.3160841686986382,3.2,0.2190284918240914,1.06,81.8,6.7,40.82,89.919998
1991-04-05,117.596248019146,0.2225519287833766,7.99,5.92,6.2,0.0279017857143015,0.3160841686986382,3.2,-1.161230162910687,1.07,81.8,6.7,81.58,90.629997
1991-04-08,117.596248019146,0.2225519287833766,7.98,5.89,6.2,0.6973500697350143,0.3160841686986382,3.2,0.8791609226689534,1.07,81.8,6.7,146.07,90.949997
1991-04-09,117.596248019146,0.2225519287833766,8.03,5.66,6.2,0.8310249307479145,0.3160841686986382,3.2,-1.3468562969926268,1.09,81.8,6.7,46.17,89.620003
1991-04-10,117.596248019146,0.2225519287833766,8.1,5.75,6.2,-0.1648351648351753,0.3160841686986382,3.2,-0.109755772777853,1.08,81.8,6.7,43.59,90.519997
1991-04-11,117.596248019146,0.2225519287833766,8.09,5.71,6.2,-0.4402861860208995,0.3160841686986382,3.2,1.2005925390878858,1.14,81.8,6.7,111.64,89.940002
1991-04-12,117.596248019146,0.2225519287833766,7.98,5.36,6.2,0.0552791597567603,0.3160841686986382,3.2,0.73351931198673,1.1,81.8,6.7,44.13,90.360001
1991-04-15,117.596248019146,0.2225519287833766,7.95,6.04,6.2,-0.5248618784530312,0.3160841686986382,3.2,0.207678380020404,1.05,81.8,6.7,88.85,89.639999
1991-04-16,117.596248019146,0.2225519287833766,7.97,6.05,6.2,0.3054707025825998,0.3160841686986382,3.2,1.686820912038356,1.05,81.8,6.7,130.89,89.57
1991-04-17,117.596248019146,0.2225519287833766,7.95,5.95,6.2,-0.1384274640088612,0.3160841686986382,3.2,0.7301009043633622,1.05,81.8,6.7,72.65,89.839996
1991-04-18,117.596248019146,0.2225519287833766,8.02,6.0,6.2,-0.4158580537843126,0.3160841686986382,3.2,-0.5096736303591198,1.03,81.8,6.7,144.11,91.300003
1991-04-19,117.596248019146,0.2225519287833766,8.1,5.89,6.2,-0.8351893095768337,0.3160841686986382,3.2,-1.0966326885015754,1.07,81.8,6.7,44.77,92.709999
1991-04-22,117.596248019146,0.2225519287833766,8.15,5.95,6.2,0.0561482313307104,0.3160841686986382,3.2,-0.8459135597967404,1.08,81.8,6.7,37.97,93.809998
1991-04-23,117.596248019146,0.2225519287833766,8.12,5.92,6.2,-0.2525252525252486,0.3160841686986382,3.2,0.2126256812280846,1.07,81.8,6.7,69.6,92.93
1991-04-24,117.596248019146,0.2225519287833766,8.06,5.89,6.2,0.0843881856540162,0.3160841686986382,3.2,0.2619446705834694,1.11,81.8,6.7,87.34,93.150002
1991-04-25,117.596248019146,0.2225519287833766,8.07,5.95,6.2,-0.7026419336706002,0.3160841686986382,3.2,-0.917026250410613,1.14,81.8,6.7,185.09,93.260002
1991-04-26,117.596248019146,0.2225519287833766,8.06,5.89,6.2,0.0,0.3160841686986382,3.2,-0.060648908721983,1.17,81.8,6.7,116.97,93.459999
1991-04-29,117.596248019146,0.2225519287833766,8.07,5.93,6.2,-0.6227002547410154,0.3160841686986382,3.2,-1.4141695707160062,1.17,81.8,6.7,38.84,93.309998
1991-04-30,117.596248019146,0.2225519287833766,8.02,5.98,6.2,1.908288236969513,0.3160841686986382,3.2,0.4496046296944334,1.22,81.8,6.7,254.81,91.540001
1991-05-01,67.9649671411052,0.3700962250185124,8.01,5.9,6.2,-0.3633314700950296,0.3180890649381762,3.1,1.3188075492426732,1.21,78.3,6.9,43.85,91.910004
1991-05-02,67.9649671411052,0.3700962250185124,7.97,5.86,6.2,-0.6451612903225823,0.3180890649381762,3.1,0.0604750226359973,1.21,78.3,6.9,65.08,92.269997
1991-05-03,67.9649671411052,0.3700962250185124,8.04,5.76,6.2,0.3670242800677625,0.3180890649381762,3.1,0.0735831986179436,1.24,78.3,6.9,46.59,93.440002
1991-05-06,67.9649671411052,0.3700962250185124,8.05,5.82,6.2,0.0,0.3180890649381762,3.1,-0.1890759568759836,1.23,78.3,6.9,100.18,92.690002
1991-05-07,67.9649671411052,0.3700962250185124,8.06,5.79,6.2,0.1969057665260232,0.3180890649381762,3.1,-0.7261574788342773,1.24,78.3,6.9,51.8,92.07
1991-05-08,67.9649671411052,0.3700962250185124,8.04,5.75,6.2,0.1965188096574976,0.3180890649381762,3.1,0.315382809897935,1.2,78.3,6.9,60.59,92.599998
1991-05-09,67.9649671411052,0.3700962250185124,8.02,5.76,6.2,0.0,0.3180890649381762,3.1,1.2522760593068671,1.18,78.3,6.9,32.11,92.510002
1991-05-10,67.9649671411052,0.3700962250185124,8.12,5.69,6.2,-0.0560381059120151,0.3180890649381762,3.1,-1.9595589734181296,1.25,78.3,6.9,92.01,92.379997
1991-05-13,67.9649671411052,0.3700962250185124,8.07,5.8,6.2,0.0560695262125099,0.3180890649381762,3.1,0.2714695155588087,1.23,78.3,6.9,65.26,92.010002
1991-05-14,67.9649671411052,0.3700962250185124,8.14,5.85,6.2,0.3082095825161168,0.3180890649381762,3.1,-1.364267574903988,1.28,78.3,6.9,70.25,91.290001
1991-05-15,67.9649671411052,0.3700962250185124,8.13,6.01,6.2,0.5307262569832272,0.3180890649381762,3.1,-0.8207275800665381,1.29,78.3,6.9,94.77,90.790001
1991-05-16,67.9649671411052,0.3700962250185124,8.12,5.89,6.2,-1.0836343428730189,0.3180890649381762,3.1,0.9821730051960298,1.28,78.3,6.9,64.01,91.150002
1991-05-17,67.9649671411052,0.3700962250185124,8.08,5.79,6.2,-0.2528089887640417,0.3180890649381762,3.1,0.0537392744886178,1.22,78.3,6.9,53.07,92.949997
1991-05-20,67.9649671411052,0.3700962250185124,8.1,5.82,6.2,-0.0281610813855359,0.3180890649381762,3.1,-0.0295431845143578,1.24,78.3,6.9,87.66,92.720001
1991-05-21,67.9649671411052,0.3700962250185124,8.06,5.76,6.2,0.3661971830986044,0.3180890649381762,3.1,0.8246500844217408,1.22,78.3,6.9,93.24,91.82
1991-05-22,67.9649671411052,0.3700962250185124,8.06,5.71,6.2,0.1403311815885599,0.3180890649381762,3.1,0.2237901489893667,1.29,78.3,6.9,103.87,92.260002
1991-05-23,67.9649671411052,0.3700962250185124,8.1,5.69,6.2,-0.5325112107623431,0.3180890649381762,3.1,-0.3269653574910602,1.36,78.3,6.9,64.22,91.900002
1991-05-24,67.9649671411052,0.3700962250185124,8.1,5.65,6.2,0.2535925612848766,0.3180890649381762,3.1,0.6747383286091146,1.41,78.3,6.9,64.41,91.739998
1991-05-27,67.9649671411052,0.3700962250185124,8.1,5.65,6.2,0.0,0.3180890649381762,3.1,0.0,1.41,78.3,6.9,91.36,91.739998
1991-05-28,67.9649671411052,0.3700962250185124,8.07,5.99,6.2,-0.0281056773468346,0.3180890649381762,3.1,1.1788424387805252,1.41,78.3,6.9,40.14,91.160004
1991-05-29,67.9649671411052,0.3700962250185124,8.07,5.79,6.2,1.630587573798148,0.3180890649381762,3.1,0.2225496408027938,1.46,78.3,6.9,60.31,92.019997
1991-05-30,67.9649671411052,0.3700962250185124,8.02,5.84,6.2,-0.1106500691562817,0.3180890649381762,3.1,1.0893656618696346,1.42,78.3,6.9,80.02,92.18
1991-05-31,67.9649671411052,0.3700962250185124,8.06,5.92,6.2,-0.1938521185267383,0.3180890649381762,3.1,0.7416774810221405,1.38,78.3,6.9,114.99,93.129997
1991-06-03,112.332138863308,0.2949852507374784,8.14,5.96,6.2,0.7214206437291981,0.2662279389769706,3.3,-0.4540412678960881,1.35,82.1,6.9,129.74,93.440002
1991-06-04,112.332138863308,0.2949852507374784,8.14,5.96,6.2,-0.1652892561983532,0.2662279389769706,3.3,-0.0824633629418203,1.35,82.1,6.9,113.71,93.290001
1991-06-05,112.332138863308,0.2949852507374784,8.19,5.88,6.2,0.0,0.2662279389769706,3.3,-0.6834461142072423,1.36,82.1,6.9,82.43,93.480003
1991-06-06,112.332138863308,0.2949852507374784,8.23,5.82,6.2,0.6898454746136817,0.2662279389769706,3.3,-0.3791299355896727,1.37,82.1,6.9,56.77,93.699997
1991-06-07,112.332138863308,0.2949852507374784,8.29,5.71,6.2,0.5755001370238544,0.2662279389769706,3.3,-1.0948080581742237,1.31,82.1,6.9,83.26,94.559998
1991-06-10,112.332138863308,0.2949852507374784,8.29,5.83,6.2,1.416893732970026,0.2662279389769706,3.3,-0.2266519168655612,1.28,82.1,6.9,103.47,94.559998
1991-06-11,112.332138863308,0.2949852507374784,8.29,5.79,6.2,-0.2418054809242287,0.2662279389769706,3.3,0.6550916397944029,1.3,82.1,6.9,73.55,94.860001
1991-06-12,112.332138863308,0.2949852507374784,8.36,5.67,6.2,0.1885267977376648,0.2662279389769706,3.3,-1.1547025423013555,1.28,82.1,6.9,150.15,95.559998
1991-06-13,112.332138863308,0.2949852507374784,8.34,5.79,6.2,-0.618279569892477,0.2662279389769706,3.3,0.2601914249857895,1.26,82.1,6.9,41.32,95.910004
1991-06-14,112.332138863308,0.2949852507374784,8.29,5.71,6.2,-0.5139302136867641,0.2662279389769706,3.3,1.2340130820789774,1.27,82.1,6.9,155.44,95.790001
1991-06-17,112.332138863308,0.2949852507374784,8.3,5.94,6.2,-0.271886895051654,0.2662279389769706,3.3,-0.5650170325745107,1.28,82.1,6.9,92.06,95.779999
1991-06-18,112.332138863308,0.2949852507374784,8.32,5.82,6.2,0.9541984732824416,0.2662279389769706,3.3,-0.40512680534035,1.32,82.1,6.9,74.45,96.730003
1991-06-19,112.332138863308,0.2949852507374784,8.33,5.8,6.2,-0.7831487982716823,0.2662279389769706,3.3,-0.9244829588355707,1.38,82.1,6.9,107.52,95.550003
1991-06-20,112.332138863308,0.2949852507374784,8.3,5.79,6.2,0.0544365813827107,0.2662279389769706,3.3,0.0879834421247727,1.43,82.1,6.9,75.33,95.389999
1991-06-21,112.332138863308,0.2949852507374784,8.32,5.75,6.2,-0.353645266594127,0.2662279389769706,3.3,0.6206346196069523,1.38,82.1,6.9,83.35,95.809998
1991-06-24,112.332138863308,0.2949852507374784,8.33,5.83,6.2,-1.4742014742014864,0.2662279389769706,3.3,-1.8027789698461083,1.37,82.1,6.9,65.58,95.050003
1991-06-25,112.332138863308,0.2949852507374784,8.33,5.9,6.2,0.6927126627874758,0.2662279389769706,3.3,-0.0781820626012841,1.29,82.1,6.9,42.25,95.550003
1991-06-26,112.332138863308,0.2949852507374784,8.33,5.73,6.2,0.7429829389103082,0.2662279389769706,3.3,0.2536091884217883,1.32,82.1,6.9,54.5,95.300003
1991-06-27,112.332138863308,0.2949852507374784,8.32,5.91,6.2,-0.355094236547393,0.2662279389769706,3.3,0.7562091515613822,1.32,82.1,6.9,57.81,95.510002
1991-06-28,112.332138863308,0.2949852507374784,8.24,6.74,6.2,0.9868421052631416,0.2662279389769706,3.3,-0.8653820211521723,1.34,82.1,6.9,83.55,96.059998
1991-07-01,78.3182680266412,0.1470588235294112,8.26,6.38,5.3,0.1357220412594895,0.1253020674841121,3.1,1.8213195653966616,1.29,82.9,6.8,193.44,96.809998
1991-07-02,78.3182680266412,0.1470588235294112,8.27,6.09,5.3,-0.487937110327985,0.1253020674841121,3.1,-0.1190760454704786,1.27,82.9,6.8,96.65,97.150002
1991-07-03,78.3182680266412,0.1470588235294112,8.26,5.77,5.3,0.5992917461182135,0.1253020674841121,3.1,-1.0967797798630552,1.29,82.9,6.8,72.38,97.07
1991-07-04,78.3182680266412,0.1470588235294112,8.26,5.77,5.3,0.0,0.1253020674841121,3.1,0.0,1.29,82.9,6.8,62.92,97.07
1991-07-05,78.3182680266412,0.1470588235294112,8.34,5.76,5.3,0.1624695369618178,0.1253020674841121,3.1,0.2008946580707604,1.3,82.9,6.8,59.74,96.709999
1991-07-08,78.3182680266412,0.1470588235294112,8.34,5.91,5.3,0.1081373344147262,0.1253020674841121,3.1,1.031869120962714,1.34,82.9,6.8,135.84,96.029999
1991-07-09,78.3182680266412,0.1470588235294112,8.36,5.82,5.3,-0.2970564407237419,0.1253020674841121,3.1,-0.484208360592242,1.36,82.9,6.8,162.8,96.480003
1991-07-10,78.3182680266412,0.1470588235294112,8.35,5.72,5.3,0.4604550379198269,0.1253020674841121,3.1,-0.0983741808507576,1.38,82.9,6.8,102.74,96.349998
1991-07-11,78.3182680266412,0.1470588235294112,8.3,5.86,5.3,-0.7009975734699303,0.1253020674841121,3.1,0.3273569538235321,1.38,82.9,6.8,159.4,97.18
1991-07-12,78.3182680266412,0.1470588235294112,8.26,5.8,5.3,-0.1086071137659572,0.1253020674841121,3.1,0.8700954369513791,1.38,82.9,6.8,56.36,95.059998
1991-07-15,78.3182680266412,0.1470588235294112,8.26,5.96,5.3,-0.0271812992660991,0.1253020674841121,3.1,0.5627914920282695,1.38,82.9,6.8,130.58,95.209999
1991-07-16,78.3182680266412,0.1470588235294112,8.27,5.91,5.3,0.2446982055464897,0.1253020674841121,3.1,-0.2222877352843766,1.37,82.9,6.8,61.95,95.580002
1991-07-17,78.3182680266412,0.1470588235294112,8.3,5.82,5.3,0.0542446433414722,0.1253020674841121,3.1,-0.0943586153686948,1.36,82.9,6.8,81.85,95.239998
1991-07-18,78.3182680266412,0.1470588235294112,8.31,5.83,5.3,0.0271076172404516,0.1253020674841121,3.1,1.099218878722752,1.4,82.9,6.8,154.59,94.660004
1991-07-19,78.3182680266412,0.1470588235294112,8.28,5.75,5.3,0.2710027100270906,0.1253020674841121,3.1,-0.2984129307043393,1.39,82.9,6.8,55.59,93.480003
1991-07-22,78.3182680266412,0.1470588235294112,8.28,5.81,5.3,-0.0540540540540535,0.1253020674841121,3.1,-0.3487575695261369,1.37,82.9,6.8,140.02,94.169998
1991-07-23,78.3182680266412,0.1470588235294112,8.31,5.74,5.3,-0.6489994591671211,0.1253020674841121,3.1,-0.9036751491207085,1.37,82.9,6.8,84.85,94.0
1991-07-24,78.3182680266412,0.1470588235294112,8.24,5.63,5.3,-0.3810560696788201,0.1253020674841121,3.1,-0.2055766042097451,1.36,82.9,6.8,63.93,93.230003
1991-07-25,78.3182680266412,0.1470588235294112,8.2,5.82,5.3,-0.3005464480874353,0.1253020674841121,3.1,0.6127130564355987,1.33,82.9,6.8,202.59,94.190002
1991-07-26,78.3182680266412,0.1470588235294112,8.2,5.76,5.3,-0.2192381474376392,0.1253020674841121,3.1,-0.0078745222515941,1.35,82.9,6.8,18.76,93.519997
1991-07-29,78.3182680266412,0.1470588235294112,8.2,5.8,5.3,0.2746498214776238,0.1253020674841121,3.1,0.5827845702327084,1.38,82.9,6.8,102.78,93.75
1991-07-30,78.3182680266412,0.1470588235294112,8.21,5.75,5.3,-1.0134209805532812,0.1253020674841121,3.1,0.923922380611697,1.37,82.9,6.8,52.05,94.0
1991-07-31,78.3182680266412,0.1470588235294112,8.2,5.85,5.3,0.4150525733259469,0.1253020674841121,3.1,0.2896364297282794,1.39,82.9,6.8,259.33,93.489998
1991-08-01,100.966809981797,0.2936857562408246,8.2,5.86,5.3,0.1377790024800207,-0.0327761389708247,3.2,-0.1779228090431073,1.36,82.0,6.9,50.63,93.980003
1991-08-02,100.966809981797,0.2936857562408246,8.06,5.72,5.3,-1.5410016510731928,-0.0327761389708247,3.2,0.0154984395925206,1.37,82.0,6.9,74.85,93.360001
1991-08-05,100.966809981797,0.2936857562408246,8.04,5.79,5.3,-0.3633314700950296,-0.0327761389708247,3.2,-0.5475476928795797,1.35,82.0,6.9,77.04,92.339996
1991-08-06,100.966809981797,0.2936857562408246,7.97,5.7,5.3,0.140252454417955,-0.0327761389708247,3.2,1.44393019109903,1.4,82.0,6.9,72.61,91.879997
1991-08-07,100.966809981797,0.2936857562408246,7.93,6.29,5.3,-0.0560224089635852,-0.0327761389708247,3.2,-0.0153595717945154,1.39,82.0,6.9,71.95,92.010002
1991-08-08,100.966809981797,0.2936857562408246,7.98,5.71,5.3,0.224215246636783,-0.0327761389708247,3.2,-0.3174903323756028,1.46,82.0,6.9,57.83,92.300003
1991-08-09,100.966809981797,0.2936857562408246,7.98,5.59,5.3,0.1677852348993092,-0.0327761389708247,3.2,-0.5650909703181939,1.49,82.0,6.9,65.27,92.860001
1991-08-12,100.966809981797,0.2936857562408246,7.95,5.66,5.3,0.0,-0.0327761389708247,3.2,0.2324844771223855,1.46,82.0,6.9,169.58,92.699997
1991-08-13,100.966809981797,0.2936857562408246,7.91,5.64,5.3,-0.3908431044109317,-0.0327761389708247,3.2,0.4123514635374192,1.43,82.0,6.9,113.86,92.970001
1991-08-14,100.966809981797,0.2936857562408246,7.82,5.58,5.3,-0.2522421524663754,-0.0327761389708247,3.2,0.0718645815938279,1.45,82.0,6.9,45.12,93.199997
1991-08-15,100.966809981797,0.2936857562408246,7.84,5.77,5.3,0.702444506883948,-0.0327761389708247,3.2,-0.1461932118855258,1.51,82.0,6.9,16.61,93.739998
1991-08-16,100.966809981797,0.2936857562408246,7.84,5.55,5.3,-0.1674107142857095,-0.0327761389708247,3.2,-0.9631932112436848,1.53,82.0,6.9,18.25,94.379997
1991-08-19,100.966809981797,0.2936857562408246,7.83,5.54,5.3,0.950251537171587,-0.0327761389708247,3.2,-2.362670695787039,1.59,82.0,6.9,139.42,96.459999
1991-08-20,100.966809981797,0.2936857562408246,7.81,5.57,5.3,-2.048726467331108,-0.0327761389708247,3.2,0.7862489562197261,1.64,82.0,6.9,654.18,95.459999
1991-08-21,100.966809981797,0.2936857562408246,7.8,6.24,5.3,0.7066139061616683,-0.0327761389708247,3.2,2.9412550081789224,1.53,82.0,6.9,170.93,93.230003
1991-08-22,100.966809981797,0.2936857562408246,7.78,5.69,5.3,-0.0280662363177142,-0.0327761389708247,3.2,0.1894544768972661,1.51,82.0,6.9,107.38,92.900002
1991-08-23,100.966809981797,0.2936857562408246,7.88,5.55,5.3,-0.701852891633914,-0.0327761389708247,3.2,0.7257370896478266,1.42,82.0,6.9,74.22,93.589996
1991-08-26,100.966809981797,0.2936857562408246,7.91,5.63,5.3,0.0,-0.0327761389708247,3.2,-0.0811851011790376,1.43,82.0,6.9,114.88,93.5
1991-08-27,100.966809981797,0.2936857562408246,7.89,5.59,5.3,0.0282725473565337,-0.0327761389708247,3.2,-0.2005861451514712,1.48,82.0,6.9,175.1,93.599998
1991-08-28,100.966809981797,0.2936857562408246,7.82,5.52,5.3,0.197851893725276,-0.0327761389708247,3.2,0.9108067755763116,1.52,82.0,6.9,89.46,93.139999
1991-08-29,100.966809981797,0.2936857562408246,7.74,5.49,5.3,-0.9026798307475326,-0.0327761389708247,3.2,-0.0428634079910117,1.49,82.0,6.9,54.62,93.370003
1991-08-30,100.966809981797,0.2936857562408246,7.82,5.5,5.3,-1.11016225448336,-0.0327761389708247,3.2,-0.2623170836935196,1.46,82.0,6.9,108.68,93.489998
1991-09-02,25.3093954940367,0.2928257686676483,7.82,5.5,5.3,0.1727115716753102,-0.0029806259314479,3.0,0.0,1.46,83.0,6.9,272.33,93.489998
1991-09-03,25.3093954940367,0.2928257686676483,7.81,5.82,5.3,-0.1724137931034541,-0.0029806259314479,3.0,-0.8294764787824871,1.48,83.0,6.9,127.5,92.970001
1991-09-04,25.3093954940367,0.2928257686676483,7.81,5.87,5.3,0.3742084052964944,-0.0029806259314479,3.0,-0.5559078693640584,1.5,83.0,6.9,110.34,92.919998
