degree,batch_size,lrate,num_epochs,test_loss,final_train_loss,final_val_loss,weights,bias,feature_weights
3,32,0.001,200,0.8193020659077886,0.9729671543278652,0.8636678593448786,"[0.10283258557319641, 0.02154187113046646, 0.009468631818890572, 0.09006901830434799, -0.08144111931324005, 0.09371945261955261, -0.02427133172750473, -0.0970083475112915, -0.025639737024903297, -0.005760746076703072, -0.009223573841154575, -0.06935562193393707, 0.032532114535570145, 0.005490674637258053, 0.0456986129283905, 0.03514188155531883, 0.02436341904103756, 0.040287163108587265, -0.004660966340452433, -0.04662354663014412, -0.02480376698076725, 0.0740281268954277, 0.025868143886327744, -0.0008148627821356058, -0.05522047355771065, 0.029297130182385445, 0.040693897753953934, 0.0065785907208919525, 0.02090059593319893, 0.10218518227338791, -0.011978394351899624, 0.014509093016386032, -0.0679033100605011, -0.05367862060666084, 0.0037951706908643246, 0.06299687176942825, 0.02948344312608242, -0.011449892073869705, -0.0007012569112703204, -0.08039101213216782, -0.06452491134405136, 0.03363174945116043, -0.013123932294547558, 0.05079250410199165, -0.06415779888629913, -0.006295368075370789, 0.01948016695678234, 0.06453820317983627, 0.01887175254523754, 0.008396049961447716, -0.05358170345425606, 0.04936404153704643, 0.002586339134722948, 0.0679900124669075, 0.03264108672738075, -0.025092681869864464, 0.010176112875342369, 0.07946298271417618, 0.07749705761671066, 0.015800336375832558, -0.08973076939582825, 0.050733570009469986, 0.007627546787261963, 0.017340121790766716, 0.13111326098442078, -0.012121430598199368, -0.02612430602312088, 0.07455034554004669, -0.03387432172894478, -0.05846579000353813, 0.007912084460258484, 0.07546062767505646, -0.006955976132303476, -0.03464733436703682, -0.010900212451815605, -0.09243607521057129, 0.12369484454393387, -0.06932800263166428, -0.021746234968304634, -0.03785672038793564, -0.027757136151194572, 0.1317601054906845, -0.09709179401397705, 0.00921960361301899, 0.06320306658744812, -0.014235935173928738, -0.029855061322450638, -0.007633761968463659, 0.0451398566365242, -0.07657244056463242, 0.020524887368083, 0.0611908920109272, -0.06382652372121811, -0.029352765530347824, 0.012096516788005829, -0.023157920688390732, -0.16331367194652557, 0.014269555918872356, -0.07304390519857407, -0.016396304592490196, -0.05231808125972748, 0.05971566215157509, 0.015490726567804813, -0.05677688494324684, 0.0012660818174481392, -0.06567922979593277, 0.039943989366292953, -0.01824275031685829, -0.01893756166100502, -0.06324642896652222, 0.027837246656417847, 0.007146523334085941, 0.03174573928117752, -0.0012770217144861817, -0.03845183551311493, 0.015819426625967026, 0.006753470283001661, 0.0493488609790802, 0.005162582732737064, -0.09933243691921234, -0.05161520093679428, 0.06269186735153198, -0.0617813915014267, 0.02296435832977295, 0.020988021045923233, -0.06142878904938698, 0.053638894110918045, 0.018966035917401314, 0.00949849747121334, 0.02113092504441738, 0.015882551670074463, -0.00021290083532221615, 0.03908457234501839, 0.05654607713222504, -0.01076758373528719, -0.07429862767457962, 7.909439591458067e-05, 0.055513646453619, 0.016945980489253998, 0.033290088176727295, -0.010839391499757767, -0.025181105360388756, 4.15163958678022e-05, -0.14087516069412231, -0.04566296190023422, -0.022090263664722443, 0.1024966835975647, -0.021669361740350723, 0.024541720747947693, 0.030028127133846283, 0.023479042574763298, -0.03854574263095856, -0.03234362602233887, 0.013833224773406982, 0.01391628198325634, 0.07214751094579697, -0.03406856954097748, -0.030847474932670593, -0.03862348198890686, 0.004909656010568142, -0.05416874587535858, 0.0499982051551342, -0.02899552322924137, 0.0302684735506773, -0.03764013946056366, 0.06960681080818176, -0.046071719378232956, -0.1098019927740097, 0.0521857813000679, 0.021163975819945335, 0.020201636478304863, 0.006135877221822739, 0.05742846429347992, -0.027718275785446167, 0.004781728144735098, -0.012236194685101509, -0.057975705713033676, 0.024157928302884102, 0.02796388976275921, -0.12907642126083374, -0.09424880892038345, 0.1375545859336853, -0.049005500972270966, -0.04113151878118515, -0.0035730714444071054, 0.0460117906332016, 0.031091593205928802, -0.07303357869386673, 0.03335094824433327, 0.005064249038696289, 0.01850592903792858, -0.005227332003414631, 0.04140666499733925, 0.038166504353284836, 0.16620074212551117, -0.03742517903447151, 0.004850658588111401, -0.12103915959596634, -0.035992901772260666, -0.044365473091602325, -0.025090057402849197, -0.0016138538485392928, -0.06108676642179489, -0.05355606973171234, -0.03838401287794113, 0.03861307352781296, 0.02117740921676159, -0.01666485331952572, 0.016594298183918, 0.057592280209064484, 0.09200713783502579, -0.0642509013414383, 0.12022080272436142, 0.0498308390378952, 0.05454329401254654, -0.05766940861940384, -0.05144454538822174, -0.02854655683040619, 0.015543761663138866]",[0.02384694293141365],"{'Consumer Price Index_cleaned': 0.102832586, 'Effective Funds Rate DFF_cleaned': 0.021541871, 'GDP growth_cleaned': 0.009468632, 'M2SL_cleaned': 0.09006902, 'T10Y2Y_cleaned': -0.08144112, 'UMCSENT_cleaned': 0.09371945, 'Unemployment Rate_cleaned': -0.024271332, 'United States uncertainty index_cleaned': -0.09700835, 'US Dollar Index (DXY)_cleaned': -0.025639737, 'Consumer Price Index_cleaned^2': -0.005760746, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned': -0.009223574, 'Consumer Price Index_cleaned GDP growth_cleaned': -0.06935562, 'Consumer Price Index_cleaned M2SL_cleaned': 0.032532115, 'Consumer Price Index_cleaned T10Y2Y_cleaned': 0.0054906746, 'Consumer Price Index_cleaned UMCSENT_cleaned': 0.045698613, 'Consumer Price Index_cleaned Unemployment Rate_cleaned': 0.03514188, 'Consumer Price Index_cleaned United States uncertainty index_cleaned': 0.024363419, 'Consumer Price Index_cleaned US Dollar Index (DXY)_cleaned': 0.040287163, 'Effective Funds Rate DFF_cleaned^2': -0.0046609663, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned': -0.046623547, 'Effective Funds Rate DFF_cleaned M2SL_cleaned': -0.024803767, 'Effective Funds Rate DFF_cleaned T10Y2Y_cleaned': 0.07402813, 'Effective Funds Rate DFF_cleaned UMCSENT_cleaned': 0.025868144, 'Effective Funds Rate DFF_cleaned Unemployment Rate_cleaned': -0.0008148628, 'Effective Funds Rate DFF_cleaned United States uncertainty index_cleaned': -0.055220474, 'Effective Funds Rate DFF_cleaned US Dollar Index (DXY)_cleaned': 0.02929713, 'GDP growth_cleaned^2': 0.040693898, 'GDP growth_cleaned M2SL_cleaned': 0.0065785907, 'GDP growth_cleaned T10Y2Y_cleaned': 0.020900596, 'GDP growth_cleaned UMCSENT_cleaned': 0.10218518, 'GDP growth_cleaned Unemployment Rate_cleaned': -0.011978394, 'GDP growth_cleaned United States uncertainty index_cleaned': 0.014509093, 'GDP growth_cleaned US Dollar Index (DXY)_cleaned': -0.06790331, 'M2SL_cleaned^2': -0.05367862, 'M2SL_cleaned T10Y2Y_cleaned': 0.0037951707, 'M2SL_cleaned UMCSENT_cleaned': 0.06299687, 'M2SL_cleaned Unemployment Rate_cleaned': 0.029483443, 'M2SL_cleaned United States uncertainty index_cleaned': -0.011449892, 'M2SL_cleaned US Dollar Index (DXY)_cleaned': -0.0007012569, 'T10Y2Y_cleaned^2': -0.08039101, 'T10Y2Y_cleaned UMCSENT_cleaned': -0.06452491, 'T10Y2Y_cleaned Unemployment Rate_cleaned': 0.03363175, 'T10Y2Y_cleaned United States uncertainty index_cleaned': -0.013123932, 'T10Y2Y_cleaned US Dollar Index (DXY)_cleaned': 0.050792504, 'UMCSENT_cleaned^2': -0.0641578, 'UMCSENT_cleaned Unemployment Rate_cleaned': -0.006295368, 'UMCSENT_cleaned United States uncertainty index_cleaned': 0.019480167, 'UMCSENT_cleaned US Dollar Index (DXY)_cleaned': 0.0645382, 'Unemployment Rate_cleaned^2': 0.018871753, 'Unemployment Rate_cleaned United States uncertainty index_cleaned': 0.00839605, 'Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned': -0.053581703, 'United States uncertainty index_cleaned^2': 0.04936404, 'United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': 0.0025863391, 'US Dollar Index (DXY)_cleaned^2': 0.06799001, 'Consumer Price Index_cleaned^3': 0.032641087, 'Consumer Price Index_cleaned^2 Effective Funds Rate DFF_cleaned': -0.025092682, 'Consumer Price Index_cleaned^2 GDP growth_cleaned': 0.010176113, 'Consumer Price Index_cleaned^2 M2SL_cleaned': 0.07946298, 'Consumer Price Index_cleaned^2 T10Y2Y_cleaned': 0.07749706, 'Consumer Price Index_cleaned^2 UMCSENT_cleaned': 0.015800336, 'Consumer Price Index_cleaned^2 Unemployment Rate_cleaned': -0.08973077, 'Consumer Price Index_cleaned^2 United States uncertainty index_cleaned': 0.05073357, 'Consumer Price Index_cleaned^2 US Dollar Index (DXY)_cleaned': 0.007627547, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned^2': 0.017340122, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned GDP growth_cleaned': 0.13111326, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned M2SL_cleaned': -0.012121431, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned T10Y2Y_cleaned': -0.026124306, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned UMCSENT_cleaned': 0.074550346, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned Unemployment Rate_cleaned': -0.03387432, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned United States uncertainty index_cleaned': -0.05846579, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned US Dollar Index (DXY)_cleaned': 0.007912084, 'Consumer Price Index_cleaned GDP growth_cleaned^2': 0.07546063, 'Consumer Price Index_cleaned GDP growth_cleaned M2SL_cleaned': -0.006955976, 'Consumer Price Index_cleaned GDP growth_cleaned T10Y2Y_cleaned': -0.034647334, 'Consumer Price Index_cleaned GDP growth_cleaned UMCSENT_cleaned': -0.010900212, 'Consumer Price Index_cleaned GDP growth_cleaned Unemployment Rate_cleaned': -0.092436075, 'Consumer Price Index_cleaned GDP growth_cleaned United States uncertainty index_cleaned': 0.123694845, 'Consumer Price Index_cleaned GDP growth_cleaned US Dollar Index (DXY)_cleaned': -0.069328, 'Consumer Price Index_cleaned M2SL_cleaned^2': -0.021746235, 'Consumer Price Index_cleaned M2SL_cleaned T10Y2Y_cleaned': -0.03785672, 'Consumer Price Index_cleaned M2SL_cleaned UMCSENT_cleaned': -0.027757136, 'Consumer Price Index_cleaned M2SL_cleaned Unemployment Rate_cleaned': 0.1317601, 'Consumer Price Index_cleaned M2SL_cleaned United States uncertainty index_cleaned': -0.097091794, 'Consumer Price Index_cleaned M2SL_cleaned US Dollar Index (DXY)_cleaned': 0.009219604, 'Consumer Price Index_cleaned T10Y2Y_cleaned^2': 0.06320307, 'Consumer Price Index_cleaned T10Y2Y_cleaned UMCSENT_cleaned': -0.014235935, 'Consumer Price Index_cleaned T10Y2Y_cleaned Unemployment Rate_cleaned': -0.029855061, 'Consumer Price Index_cleaned T10Y2Y_cleaned United States uncertainty index_cleaned': -0.007633762, 'Consumer Price Index_cleaned T10Y2Y_cleaned US Dollar Index (DXY)_cleaned': 0.045139857, 'Consumer Price Index_cleaned UMCSENT_cleaned^2': -0.07657244, 'Consumer Price Index_cleaned UMCSENT_cleaned Unemployment Rate_cleaned': 0.020524887, 'Consumer Price Index_cleaned UMCSENT_cleaned United States uncertainty index_cleaned': 0.061190892, 'Consumer Price Index_cleaned UMCSENT_cleaned US Dollar Index (DXY)_cleaned': -0.06382652, 'Consumer Price Index_cleaned Unemployment Rate_cleaned^2': -0.029352766, 'Consumer Price Index_cleaned Unemployment Rate_cleaned United States uncertainty index_cleaned': 0.012096517, 'Consumer Price Index_cleaned Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned': -0.02315792, 'Consumer Price Index_cleaned United States uncertainty index_cleaned^2': -0.16331367, 'Consumer Price Index_cleaned United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': 0.014269556, 'Consumer Price Index_cleaned US Dollar Index (DXY)_cleaned^2': -0.073043905, 'Effective Funds Rate DFF_cleaned^3': -0.016396305, 'Effective Funds Rate DFF_cleaned^2 GDP growth_cleaned': -0.05231808, 'Effective Funds Rate DFF_cleaned^2 M2SL_cleaned': 0.059715662, 'Effective Funds Rate DFF_cleaned^2 T10Y2Y_cleaned': 0.015490727, 'Effective Funds Rate DFF_cleaned^2 UMCSENT_cleaned': -0.056776885, 'Effective Funds Rate DFF_cleaned^2 Unemployment Rate_cleaned': 0.0012660818, 'Effective Funds Rate DFF_cleaned^2 United States uncertainty index_cleaned': -0.06567923, 'Effective Funds Rate DFF_cleaned^2 US Dollar Index (DXY)_cleaned': 0.03994399, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned^2': -0.01824275, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned M2SL_cleaned': -0.018937562, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned T10Y2Y_cleaned': -0.06324643, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned UMCSENT_cleaned': 0.027837247, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned Unemployment Rate_cleaned': 0.0071465233, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned United States uncertainty index_cleaned': 0.03174574, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned US Dollar Index (DXY)_cleaned': -0.0012770217, 'Effective Funds Rate DFF_cleaned M2SL_cleaned^2': -0.038451836, 'Effective Funds Rate DFF_cleaned M2SL_cleaned T10Y2Y_cleaned': 0.015819427, 'Effective Funds Rate DFF_cleaned M2SL_cleaned UMCSENT_cleaned': 0.0067534703, 'Effective Funds Rate DFF_cleaned M2SL_cleaned Unemployment Rate_cleaned': 0.04934886, 'Effective Funds Rate DFF_cleaned M2SL_cleaned United States uncertainty index_cleaned': 0.0051625827, 'Effective Funds Rate DFF_cleaned M2SL_cleaned US Dollar Index (DXY)_cleaned': -0.09933244, 'Effective Funds Rate DFF_cleaned T10Y2Y_cleaned^2': -0.0516152, 'Effective Funds Rate DFF_cleaned T10Y2Y_cleaned UMCSENT_cleaned': 0.06269187, 'Effective Funds Rate DFF_cleaned T10Y2Y_cleaned Unemployment Rate_cleaned': -0.06178139, 'Effective Funds Rate DFF_cleaned T10Y2Y_cleaned United States uncertainty index_cleaned': 0.022964358, 'Effective Funds Rate DFF_cleaned T10Y2Y_cleaned US Dollar Index (DXY)_cleaned': 0.020988021, 'Effective Funds Rate DFF_cleaned UMCSENT_cleaned^2': -0.06142879, 'Effective Funds Rate DFF_cleaned UMCSENT_cleaned Unemployment Rate_cleaned': 0.053638894, 'Effective Funds Rate DFF_cleaned UMCSENT_cleaned United States uncertainty index_cleaned': 0.018966036, 'Effective Funds Rate DFF_cleaned UMCSENT_cleaned US Dollar Index (DXY)_cleaned': 0.0094984975, 'Effective Funds Rate DFF_cleaned Unemployment Rate_cleaned^2': 0.021130925, 'Effective Funds Rate DFF_cleaned Unemployment Rate_cleaned United States uncertainty index_cleaned': 0.015882552, 'Effective Funds Rate DFF_cleaned Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned': -0.00021290084, 'Effective Funds Rate DFF_cleaned United States uncertainty index_cleaned^2': 0.039084572, 'Effective Funds Rate DFF_cleaned United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': 0.056546077, 'Effective Funds Rate DFF_cleaned US Dollar Index (DXY)_cleaned^2': -0.010767584, 'GDP growth_cleaned^3': -0.07429863, 'GDP growth_cleaned^2 M2SL_cleaned': 7.9094396e-05, 'GDP growth_cleaned^2 T10Y2Y_cleaned': 0.055513646, 'GDP growth_cleaned^2 UMCSENT_cleaned': 0.01694598, 'GDP growth_cleaned^2 Unemployment Rate_cleaned': 0.03329009, 'GDP growth_cleaned^2 United States uncertainty index_cleaned': -0.0108393915, 'GDP growth_cleaned^2 US Dollar Index (DXY)_cleaned': -0.025181105, 'GDP growth_cleaned M2SL_cleaned^2': 4.1516396e-05, 'GDP growth_cleaned M2SL_cleaned T10Y2Y_cleaned': -0.14087516, 'GDP growth_cleaned M2SL_cleaned UMCSENT_cleaned': -0.045662962, 'GDP growth_cleaned M2SL_cleaned Unemployment Rate_cleaned': -0.022090264, 'GDP growth_cleaned M2SL_cleaned United States uncertainty index_cleaned': 0.10249668, 'GDP growth_cleaned M2SL_cleaned US Dollar Index (DXY)_cleaned': -0.021669362, 'GDP growth_cleaned T10Y2Y_cleaned^2': 0.02454172, 'GDP growth_cleaned T10Y2Y_cleaned UMCSENT_cleaned': 0.030028127, 'GDP growth_cleaned T10Y2Y_cleaned Unemployment Rate_cleaned': 0.023479043, 'GDP growth_cleaned T10Y2Y_cleaned United States uncertainty index_cleaned': -0.038545743, 'GDP growth_cleaned T10Y2Y_cleaned US Dollar Index (DXY)_cleaned': -0.032343626, 'GDP growth_cleaned UMCSENT_cleaned^2': 0.013833225, 'GDP growth_cleaned UMCSENT_cleaned Unemployment Rate_cleaned': 0.013916282, 'GDP growth_cleaned UMCSENT_cleaned United States uncertainty index_cleaned': 0.07214751, 'GDP growth_cleaned UMCSENT_cleaned US Dollar Index (DXY)_cleaned': -0.03406857, 'GDP growth_cleaned Unemployment Rate_cleaned^2': -0.030847475, 'GDP growth_cleaned Unemployment Rate_cleaned United States uncertainty index_cleaned': -0.038623482, 'GDP growth_cleaned Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned': 0.004909656, 'GDP growth_cleaned United States uncertainty index_cleaned^2': -0.054168746, 'GDP growth_cleaned United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': 0.049998205, 'GDP growth_cleaned US Dollar Index (DXY)_cleaned^2': -0.028995523, 'M2SL_cleaned^3': 0.030268474, 'M2SL_cleaned^2 T10Y2Y_cleaned': -0.03764014, 'M2SL_cleaned^2 UMCSENT_cleaned': 0.06960681, 'M2SL_cleaned^2 Unemployment Rate_cleaned': -0.04607172, 'M2SL_cleaned^2 United States uncertainty index_cleaned': -0.10980199, 'M2SL_cleaned^2 US Dollar Index (DXY)_cleaned': 0.05218578, 'M2SL_cleaned T10Y2Y_cleaned^2': 0.021163976, 'M2SL_cleaned T10Y2Y_cleaned UMCSENT_cleaned': 0.020201636, 'M2SL_cleaned T10Y2Y_cleaned Unemployment Rate_cleaned': 0.006135877, 'M2SL_cleaned T10Y2Y_cleaned United States uncertainty index_cleaned': 0.057428464, 'M2SL_cleaned T10Y2Y_cleaned US Dollar Index (DXY)_cleaned': -0.027718276, 'M2SL_cleaned UMCSENT_cleaned^2': 0.004781728, 'M2SL_cleaned UMCSENT_cleaned Unemployment Rate_cleaned': -0.012236195, 'M2SL_cleaned UMCSENT_cleaned United States uncertainty index_cleaned': -0.057975706, 'M2SL_cleaned UMCSENT_cleaned US Dollar Index (DXY)_cleaned': 0.024157928, 'M2SL_cleaned Unemployment Rate_cleaned^2': 0.02796389, 'M2SL_cleaned Unemployment Rate_cleaned United States uncertainty index_cleaned': -0.12907642, 'M2SL_cleaned Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned': -0.09424881, 'M2SL_cleaned United States uncertainty index_cleaned^2': 0.13755459, 'M2SL_cleaned United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': -0.0490055, 'M2SL_cleaned US Dollar Index (DXY)_cleaned^2': -0.04113152, 'T10Y2Y_cleaned^3': -0.0035730714, 'T10Y2Y_cleaned^2 UMCSENT_cleaned': 0.04601179, 'T10Y2Y_cleaned^2 Unemployment Rate_cleaned': 0.031091593, 'T10Y2Y_cleaned^2 United States uncertainty index_cleaned': -0.07303358, 'T10Y2Y_cleaned^2 US Dollar Index (DXY)_cleaned': 0.03335095, 'T10Y2Y_cleaned UMCSENT_cleaned^2': 0.005064249, 'T10Y2Y_cleaned UMCSENT_cleaned Unemployment Rate_cleaned': 0.018505929, 'T10Y2Y_cleaned UMCSENT_cleaned United States uncertainty index_cleaned': -0.005227332, 'T10Y2Y_cleaned UMCSENT_cleaned US Dollar Index (DXY)_cleaned': 0.041406665, 'T10Y2Y_cleaned Unemployment Rate_cleaned^2': 0.038166504, 'T10Y2Y_cleaned Unemployment Rate_cleaned United States uncertainty index_cleaned': 0.16620074, 'T10Y2Y_cleaned Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned': -0.03742518, 'T10Y2Y_cleaned United States uncertainty index_cleaned^2': 0.0048506586, 'T10Y2Y_cleaned United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': -0.12103916, 'T10Y2Y_cleaned US Dollar Index (DXY)_cleaned^2': -0.0359929, 'UMCSENT_cleaned^3': -0.044365473, 'UMCSENT_cleaned^2 Unemployment Rate_cleaned': -0.025090057, 'UMCSENT_cleaned^2 United States uncertainty index_cleaned': -0.0016138538, 'UMCSENT_cleaned^2 US Dollar Index (DXY)_cleaned': -0.061086766, 'UMCSENT_cleaned Unemployment Rate_cleaned^2': -0.05355607, 'UMCSENT_cleaned Unemployment Rate_cleaned United States uncertainty index_cleaned': -0.038384013, 'UMCSENT_cleaned Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned': 0.038613074, 'UMCSENT_cleaned United States uncertainty index_cleaned^2': 0.02117741, 'UMCSENT_cleaned United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': -0.016664853, 'UMCSENT_cleaned US Dollar Index (DXY)_cleaned^2': 0.016594298, 'Unemployment Rate_cleaned^3': 0.05759228, 'Unemployment Rate_cleaned^2 United States uncertainty index_cleaned': 0.09200714, 'Unemployment Rate_cleaned^2 US Dollar Index (DXY)_cleaned': -0.0642509, 'Unemployment Rate_cleaned United States uncertainty index_cleaned^2': 0.1202208, 'Unemployment Rate_cleaned United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': 0.04983084, 'Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned^2': 0.054543294, 'United States uncertainty index_cleaned^3': -0.05766941, 'United States uncertainty index_cleaned^2 US Dollar Index (DXY)_cleaned': -0.051444545, 'United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned^2': -0.028546557, 'US Dollar Index (DXY)_cleaned^3': 0.015543762}"
2,32,0.001,200,0.7365522653483495,0.974021807661218,0.8677358136214794,"[0.15044055879116058, 0.016826996579766273, -0.029177431017160416, 0.21589207649230957, -0.034220337867736816, 0.014529134146869183, -0.1354515105485916, 0.0344000868499279, 0.04795101284980774, -0.0034635458141565323, -0.028817033395171165, -0.07341744750738144, -0.03231869637966156, -0.018559442833065987, -0.058634355664253235, 0.12401951849460602, -0.09773934632539749, -0.012331164442002773, -0.022355495020747185, -0.00766158988699317, 0.011174699291586876, 0.013686677441000938, -0.01554274745285511, -0.030707336962223053, 0.037193696945905685, 0.05012128874659538, 0.03786516189575195, -0.06943023949861526, 0.019787585362792015, -0.004292226862162352, -0.02212933637201786, 0.00994052179157734, 0.06360618770122528, -0.07228711992502213, 0.04756477475166321, -0.07499276846647263, -0.21905428171157837, 0.07352712005376816, -0.04688985273241997, -0.018272269517183304, -0.042968492954969406, 0.13506361842155457, -0.04842690750956535, 0.008087189868092537, -0.08872157335281372, 0.10618294775485992, -0.05395041033625603, 0.08717618882656097, -0.01475541666150093, 0.16291861236095428, -0.03890683501958847, 0.054419830441474915, -0.09697707742452621, -0.07263147830963135]",[0.02378014475107193],"{'Consumer Price Index_cleaned': 0.15044056, 'Effective Funds Rate DFF_cleaned': 0.016826997, 'GDP growth_cleaned': -0.029177431, 'M2SL_cleaned': 0.21589208, 'T10Y2Y_cleaned': -0.034220338, 'UMCSENT_cleaned': 0.014529134, 'Unemployment Rate_cleaned': -0.13545151, 'United States uncertainty index_cleaned': 0.034400087, 'US Dollar Index (DXY)_cleaned': 0.047951013, 'Consumer Price Index_cleaned^2': -0.0034635458, 'Consumer Price Index_cleaned Effective Funds Rate DFF_cleaned': -0.028817033, 'Consumer Price Index_cleaned GDP growth_cleaned': -0.07341745, 'Consumer Price Index_cleaned M2SL_cleaned': -0.032318696, 'Consumer Price Index_cleaned T10Y2Y_cleaned': -0.018559443, 'Consumer Price Index_cleaned UMCSENT_cleaned': -0.058634356, 'Consumer Price Index_cleaned Unemployment Rate_cleaned': 0.12401952, 'Consumer Price Index_cleaned United States uncertainty index_cleaned': -0.09773935, 'Consumer Price Index_cleaned US Dollar Index (DXY)_cleaned': -0.012331164, 'Effective Funds Rate DFF_cleaned^2': -0.022355495, 'Effective Funds Rate DFF_cleaned GDP growth_cleaned': -0.00766159, 'Effective Funds Rate DFF_cleaned M2SL_cleaned': 0.011174699, 'Effective Funds Rate DFF_cleaned T10Y2Y_cleaned': 0.013686677, 'Effective Funds Rate DFF_cleaned UMCSENT_cleaned': -0.015542747, 'Effective Funds Rate DFF_cleaned Unemployment Rate_cleaned': -0.030707337, 'Effective Funds Rate DFF_cleaned United States uncertainty index_cleaned': 0.037193697, 'Effective Funds Rate DFF_cleaned US Dollar Index (DXY)_cleaned': 0.05012129, 'GDP growth_cleaned^2': 0.037865162, 'GDP growth_cleaned M2SL_cleaned': -0.06943024, 'GDP growth_cleaned T10Y2Y_cleaned': 0.019787585, 'GDP growth_cleaned UMCSENT_cleaned': -0.004292227, 'GDP growth_cleaned Unemployment Rate_cleaned': -0.022129336, 'GDP growth_cleaned United States uncertainty index_cleaned': 0.009940522, 'GDP growth_cleaned US Dollar Index (DXY)_cleaned': 0.06360619, 'M2SL_cleaned^2': -0.07228712, 'M2SL_cleaned T10Y2Y_cleaned': 0.047564775, 'M2SL_cleaned UMCSENT_cleaned': -0.07499277, 'M2SL_cleaned Unemployment Rate_cleaned': -0.21905428, 'M2SL_cleaned United States uncertainty index_cleaned': 0.07352712, 'M2SL_cleaned US Dollar Index (DXY)_cleaned': -0.046889853, 'T10Y2Y_cleaned^2': -0.01827227, 'T10Y2Y_cleaned UMCSENT_cleaned': -0.042968493, 'T10Y2Y_cleaned Unemployment Rate_cleaned': 0.13506362, 'T10Y2Y_cleaned United States uncertainty index_cleaned': -0.048426908, 'T10Y2Y_cleaned US Dollar Index (DXY)_cleaned': 0.00808719, 'UMCSENT_cleaned^2': -0.08872157, 'UMCSENT_cleaned Unemployment Rate_cleaned': 0.10618295, 'UMCSENT_cleaned United States uncertainty index_cleaned': -0.05395041, 'UMCSENT_cleaned US Dollar Index (DXY)_cleaned': 0.08717619, 'Unemployment Rate_cleaned^2': -0.014755417, 'Unemployment Rate_cleaned United States uncertainty index_cleaned': 0.16291861, 'Unemployment Rate_cleaned US Dollar Index (DXY)_cleaned': -0.038906835, 'United States uncertainty index_cleaned^2': 0.05441983, 'United States uncertainty index_cleaned US Dollar Index (DXY)_cleaned': -0.09697708, 'US Dollar Index (DXY)_cleaned^2': -0.07263148}"
